,well,cDNAPlate,LibraryPlateID,Tissue,PrimarySort,AnatomicalPosition,SortOrder,Well_Range,Excluded,SortDirection,Investigator,Barcode,cDNA Prep,cDNA Dilute,library prep,lib prep date,bead cleanup,BA nM,NovaSeqRun,Additional Notes
148,E10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
149,F10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
150,G10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
151,H10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
152,I10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
153,J10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
154,K10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
155,L10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
156,M10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
157,N10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
158,O10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
159,P10,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
160,A11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
161,B11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
162,C11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
163,D11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
164,E11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
165,F11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
166,G11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
167,H11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
168,I11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
169,J11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
170,K11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
171,L11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
172,M11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
173,N11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
174,O11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
175,P11,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
176,A12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
177,B12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
178,C12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
179,D12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
180,E12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
181,F12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
182,G12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
183,H12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
184,I12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
185,J12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
186,K12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
187,L12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
188,M12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
189,N12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
190,O12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
191,P12,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
192,A13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
193,B13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
194,C13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
195,D13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
196,E13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
197,F13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
198,G13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
199,H13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
200,I13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
201,J13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
202,K13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
203,L13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
204,M13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
205,N13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
206,O13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
207,P13,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
208,A14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
209,B14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
210,C14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
211,D14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
212,E14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
213,F14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
214,G14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
215,H14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
216,I14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
217,J14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
218,K14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
219,L14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
220,M14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
221,N14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
222,O14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
223,P14,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
224,A15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
225,B15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
226,C15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
227,D15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
228,E15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
229,F15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
230,G15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
231,H15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
232,I15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
233,J15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
234,K15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
235,L15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
236,M15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
237,N15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
238,O15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
239,P15,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
240,A16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
241,B16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
242,C16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
243,D16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
244,E16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
245,F16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
246,G16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
247,H16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
248,I16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
249,J16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
250,K16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
251,L16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
252,M16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
253,N16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
254,O16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
255,P16,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
256,A17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
257,B17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
258,C17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
259,D17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
260,E17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
261,F17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
262,G17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
263,H17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
264,I17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
265,J17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
266,K17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
267,L17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
268,M17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
269,N17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
270,O17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
271,P17,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
272,A18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
273,B18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
274,C18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
275,D18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
276,E18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
277,F18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
278,G18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
279,H18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
280,I18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
281,J18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
282,K18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
283,L18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
284,M18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
285,N18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
286,O18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
287,P18,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
288,A19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
289,B19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
290,C19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
291,D19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
292,E19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
293,F19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
294,G19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
295,H19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
296,I19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
297,J19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
298,K19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
299,L19,B107919,B107919Blue,PancreasEndocrine,Immune,,Plate 3,A1-P23,Col24,Row,Kim,BC11,Bob,Roja,Bob/Carly,,,26.3,TSPSS1Run1,
